PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
F , 10 ,1 ,5 ,1 ,1 ,1 ,6 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,0 ,6 ,1 , 1 ,1 , 5 ,3 , 1 ,1 , 6 ,1 , 1 ,1 , 0 ,5 , 1 ,1 , 0 ,1 , 6 ,,,,,,,,,,,,,
F , 11 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,2 , 1 ,13 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 12 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 ,1 ,1 ,1 ,1 ,10 , 6 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 1 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,5 , 1 ,10 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 2 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 3 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,5 ,6 ,6 ,6 ,6 ,10 , 6 ,1 , 5 ,4 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 4 ,1 ,1 ,6 ,6 ,6 ,1 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,1 ,2 , 1 ,3 , 6 ,4 , 1 ,1 , 6 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,
G , 5 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,5 ,12 , 1 ,1 , 0 ,1 , 1 ,1 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
G , 6 ,1 ,1 ,0 ,5 ,3 ,1 ,1 ,1 ,0 ,3 ,0 ,1 ,1 ,1 ,0 ,2 , 1 ,1 , 0 ,1 , 5 ,1 , 3 ,3 , 1 ,1 , 0 ,1 , 3 ,1 , 0 ,3 , 1 ,1 , 0 ,,,,,,,,,,,
G , 7 ,5 ,0 ,1 ,1 ,1 ,5 ,5 ,1 ,1 ,1 ,5 ,1 ,1 ,1 ,1 ,1 , 5 ,1 , 0 ,3 , 1 ,2 , 5 ,3 , 1 ,1 , 5 ,4 , 1 ,,,,,,,,,,,,,,,,,
G , 8 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,15 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 9 ,1 ,1 ,5 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,1 ,3 ,1 ,1 ,1 ,2 , 1 ,3 , 5 ,5 , 3 ,1 , 1 ,1 , 3 ,3 , 1 ,,,,,,,,,,,,,,,,,,,
G , 10 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,8 , 1 ,7 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 11 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 12 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 ,1 ,1 ,1 ,1 ,10 , 6 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 1 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,5 , 1 ,10 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
