PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
G , 8 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 9 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,3 , 5 ,5 , 0 ,7 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 10 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 , 5 ,7 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 11 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 , 8 ,1 , 1 ,8 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 12 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,1 , 8 ,1 , 1 ,8 , 8 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
H , 1 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,5 , 6 ,7 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,,,,,
H , 2 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,15 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 3 ,1 ,8 ,0 ,0 ,0 ,8 ,0 ,6 ,6 ,6 ,8 ,5 ,6 ,6 ,5 ,1 , 1 ,1 , 8 ,3 , 0 ,1 , 8 ,1 , 0 ,3 , 6 ,1 , 8 ,1 , 5 ,2 , 6 ,1 , 5 ,,,,,,,,,,,
H , 4 ,8 ,5 ,6 ,6 ,5 ,8 ,5 ,6 ,5 ,6 ,3 ,6 ,6 ,5 ,6 ,1 , 8 ,1 , 5 ,2 , 6 ,1 , 5 ,1 , 8 ,1 , 5 ,1 , 6 ,1 , 5 ,1 , 6 ,1 , 3 ,2 , 6 ,1 , 5 ,1 , 6 ,,,,,
H , 5 ,5 ,3 ,6 ,5 ,6 ,5 ,5 ,3 ,5 ,6 ,7 ,5 ,5 ,3 ,6 ,1 , 5 ,1 , 3 ,1 , 6 ,1 , 5 ,1 , 6 ,2 , 5 ,1 , 3 ,1 , 5 ,1 , 6 ,1 , 7 ,2 , 5 ,1 , 3 ,1 , 6 ,,,,,
H , 6 ,3 ,7 ,5 ,5 ,3 ,0 ,3 ,7 ,5 ,3 ,3 ,3 ,7 ,5 ,5 ,1 , 3 ,1 , 7 ,2 , 5 ,1 , 3 ,1 , 0 ,1 , 3 ,1 , 7 ,1 , 5 ,3 , 3 ,1 , 7 ,2 , 5 ,,,,,,,,,
H , 7 ,3 ,7 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 , 3 ,1 , 7 ,13 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 8 ,5 ,5 ,5 ,0 ,5 ,5 ,0 ,0 ,5 ,5 ,0 ,0 ,5 ,5 ,8 ,3 , 5 ,1 , 0 ,2 , 5 ,2 , 0 ,2 , 5 ,2 , 0 ,2 , 5 ,1 , 8 ,,,,,,,,,,,,,,,
H , 9 ,0 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,8 ,8 ,5 ,5 ,8 ,8 ,8 ,1 , 0 ,3 , 5 ,1 , 8 ,3 , 5 ,2 , 8 ,2 , 5 ,3 , 8 ,,,,,,,,,,,,,,,,,
H , 10 ,5 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,1 ,8 ,8 ,8 ,8 ,1 , 5 ,7 , 8 ,1 , 1 ,1 , 8 ,1 , 1 ,4 , 8 ,,,,,,,,,,,,,,,,,,,
H , 11 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,7 , 8 ,1 , 1 ,6 , 8 ,1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
